system_id,sentence
716,道說考照的時候，要做性向測驗嗎，容易暴怒的人就不要給他考
716,林先生也說確實到某
716,個年齡檢查身體狀況合理，但有可能歲的身體狀況比歲還差，交通部長就強調台灣進
716,入超高齡社會，未來修法比照日本，高齡換照還要增考模擬駕駛最快明年上路，另外還多
716,科學檢驗駕駛能力，駕照管理三大變革包含考照加嚴回訓強化，立委也建議，可以參考
716,日本對長者駕駛要求加裝防暴衝裝置
716,記者林莉像我這樣兩旁沒什麼車，開直線都還沒什麼問題，但旦車多人多，或者是
716,車速快彎曲道路的時候，很有可能反應不及容易出狀況，因此交通部研議，要調降換照年
716,齡
716,國民黨立委陳雪生質詢時問我也是受害者欸，你以為那個型可以隨便進去，
716,可以隨便出來的喔，有那麼厲害喔，那個不容易欸
716,交通部長陳世凱說，沒有要考型
716,，馬上被立委回嗆，沒有考型那考什麼，考長方形還是正方形嗎
716,因為國民黨立委
716,陳雪生今年歲，週三在立院質詢認為應該針對交通制度面檢討，不是老人出車禍就下修
716,換照年紀，這是在應付社會，但交通部強調是整體制度改善，面對高齡化的台灣，多歲
716,的駕駛只會越來越多，政策如果真上路，恐怕又會引來波正反強烈聲浪
716,完整新聞連結或短網址不可用等轉載媒體
716,///
716,備註
717,恐怖的是
717,你如果車子失控油門失控崩衝
717,人類因為恐慌定會叫出聲音
717,啊啊啊係啊之類的聲音
717,但這老人車上只有音樂
717,可見他蠻冷靜的
717,再加上
717,他左轉撞到安全島
717,還可以踩剎車打檔再踩煞車打檔再踩油門
717,以及閃避跨線休旅車這個閃避操作蠻細微的
717,方向盤右打只能打點點
717,感覺不像失控
717,這連串動作感覺可以排除心血管循環系統因素了
717,該不會被附身了吧
718,我懷疑你沒有看清楚訪問三峽國中的校長的新聞就直接這樣問
718,網路上的新聞影片大都是剪接過的
718,因為怕誤導這裡直接貼直播的影片
718,///
718,在訪問三峽校長的影片
718,從分秒開始
718,有個記者問對於兩名過世的學生課業情形
718,校長的大概的回應是
718,在班上老師告訴我，回應的狀況就是她在班上的表現，算是班上的靈魂人物啦，靈魂人
718,物，表現不錯
718,基本上都在稱讚過世學生
718,然後在分秒時
718,後面有個記者忽然問到傷者是否有擔任班級幹部或社團幹部
718,校長的大概回應是
718,這些學生表現應該都是蠻平常的，目前年級都各位同學，應該沒有非常突出
718,小孩在裡面，就是比較普通的學生表現平平的學生
718,這裡感覺就是校長可能只有收到過世的學生的詳細資訊
718,但不太清楚受傷學生的狀況
718,所以才會這樣回應的
718,而那時候的新聞也只著重在過世學生是班上的靈魂人物的標題
718,也沒有對於校長對受傷學生的回應有什麼特別反應
718,之後是戴瑋姍議員在發文表示
718,校長發言沒有同理心，孩子都是家裡的寶貝，難道還有分級
718,三峽國中校長面對嚴重車
718,禍事故，受訪卻發言不當，應該立刻道歉
718,才跑出相關新聞出來
718,雖然這校長對受傷學生的回應是有些不得體
718,但原話既不是針對過世學生又沒有說只是
718,怎麼就變成了原說的
718,三峽校長稱死者只是普通學生
718,這根本就嚴重誤導吧
719,大部分對，但你說錯最後的結果
719,我和你都認同
719,，
719,但是你導出
719,，
719,而我則導出喜歡勝過方便的人需要在更大聲點
719,為什麼
719,因為
720,這起三峽老翁暴衝撞死人的事件不是什麼單純失控也不是純粹昏迷更不是單純的車禍
720,他在紅燈時衝上安全島自己倒車撞到後面車之後再主動加速衝撞行人
720,整段流程清楚顯示件事
720,他還有意識他有選擇權他不是斷片
720,這種行為不是瘋狂而是種我不想面對但也不願停下來的冷暴力
720,種高齡偏執人格混合精神病態的極致呈現
720,這種人不是醉不是毒也不是發瘋
720,他是那種你平常不會懷疑但內心已經崩壞的老年沉默殺手
720,可能的心理與神經組成如下
720,老年偏執型人格
720,越老越固執無法承認錯誤脾氣暴躁覺得活久了就可以不被質疑旦出錯會怒氣轉移給
720,整個世界
720,二前額葉退化或輕度認知障礙
720,還會開車還能說話但反應延遲判斷力喪失無法精確判斷後果甚至事後還會說我不記得
720,了
720,三潛在壓抑型路怒症爆發
720,如果他因倒車撞人被罵被嗆被壓力逼到臨界點他可能秒炸裂就決定踩油門送人去死
720,這才是最詭異的地帶
720,他不是不能停是不願停
720,不是沒能力是不想面對
720,不是無辜是選擇了不顧別人生死
720,社會與制度最荒謬的點就是
720,這種人完全不會被預防
720,不會被鑑定
720,不用體檢
720,不用重新測驗反應力
720,不用經過精神評估
720,只要駕照沒吊銷他就能繼續上路成為移動的合法殺機
720,你要說他不是故意那他倒車的時候怎麼沒停下來
720,你要說他沒神智那為什麼還會選擇前進
720,整件事看完只有個結論
720,他不是惡魔但他選擇了毀滅
720,而我們的制度默默允許這種選擇發生
721,備註請放最後面違者新聞文章刪除
721,媒體來源
721,記者署名
721,記者鄧木卿台中報導
721,完整新聞標題
721,快訊歲高中女慘死
721,姊妹雙載遇致命右偏倒地猛撞號誌箱亡
721,完整新聞內文
721,年月日
721,記者鄧木卿台中報導
721,台中市太平區下午點發生起死亡車禍，對就讀高中的朱姓姊妹機車雙載，前方自小貨車突然右轉，造成人剎車不及，追撞車前同方向邱姓女子騎的機車，名女子都受傷，其中朱姓姊姊傷重不治，全案正由警方釐清中
721,/////
721,▲▼自小貨車致命右轉，車人撞成團，姊妹雙載追撞人不治
721,圖民眾提供，下同
721,歲陳姓男子駕駛自小貨車行經太平區光興路號，要右轉進入巷時，發現後方有機車，陳男有放緩速度，但輛機車還是剎車不及
721,歲朱姊姊載著歲妹妹追撞歲的邱女所騎機車，朱姓姊妹還撞到路邊號誌箱，造成人受傷，朱姊，送往長安醫院救護，點分宣告不治
721,詳細肇責正由警方調查中
721,/////
721,完整新聞連結或短網址不可用等轉載媒體
721,/////
721,備註
722,媒體來源民視
722,記者署名廖予瑄
722,完整新聞標題快新聞再防悲劇發生
722,交通部推歲換照高齡藍委稱自己也是受害者要考試喔
722,完整新聞內文
722,即時中心廖予瑄報導
722,新北市三峽區在日下午發生起嚴重車禍，名高齡歲駕駛開車行經北大國小旁的國
722,光街與國成街口時，不明原因衝撞多名路人，釀成傷死
722,悲劇也引發社會對於高齡
722,駕駛的疑慮
722,對此，昨日交通部長陳世凱親上火線，提出三大高齡換照的措施
722,沒
722,想到，今日歲的國民黨立委陳雪生卻在立院質詢時卻提出嚴正抗議，還直言我
722,也是受害者欸
722,那我也要去考試喔
722,沒有道理啊
722,陳世凱昨日表示，將提高高齡換照的門檻並推出配套措施，以降低高齡駕駛肇事機率，
722,將換照年齡下修歲
722,二換照考試增加實地演練
722,三若歲後繳回駕照，將提供
722,補助，目前正在研議補助方案
722,陳雪生質疑，交通部單憑三峽車禍單事件，將換照年齡下修至歲，你這個東西應該
722,就制度上面去檢討，你不要個歲以上的老人出了車禍，就把考照年齡改到歲
722,，怒轟交通部如此朝令夕改，只是在應付社會輿論
722,那我也是受害者欸，我是歲以上，那我今天要去考試喔
722,沒有道理啊
722,陳雪生
722,痛批，交通部應考量駕駛的精神體力四肢狀態是否有異狀，並非以年齡作為評斷的標
722,準，他再次強調，我也是受害者欸
722,陳世凱聽完後無奈表示，上述的精神體力四肢狀態，都有列在新制的換照評估範圍內
722,接著，陳雪生再怒指，若換照考試的實地演練出現型彎道等考題，恐怕高齡歲以上的
722,駕駛會無法通過，你以為那個型可以隨便進去隨便出來的嗎
722,有那麼厲害嗎
722,對此，陳世凱則表示，實地演練將沒有型彎道等，個月後將提出完整的方案
722,陳雪生還質疑，為何不能使用筆試的方式來通過換照測驗
722,出錯的原因有很多，喝酒
722,精神不濟等，若交通部下修換照年齡，將會引發民眾反彈，若精神有問題，想做壞事
722,要去撞人，那沒辦法，你不能把精神病患者也算在裡面啊
722,陳世凱強調，考照換照制度直都有，且此次大換照措施已研擬許久，並非因為發生
722,三峽車禍才會提出，這是制度整體的改善
722,完整新聞連結或短網址
722,///
722,備註
723,與親子教育無關
723,三峽車禍肇事老翁曾當模範父親獲薦原因曝光
723,聯合報記者李定宇新北即時報導
723,新北市三峽日重大車禍死傷，肇事余姓老翁被挖出曾在年獲得龍恩里長黃嘉賢
723,推薦為模範父親，但余姓老翁被推薦成模範父親的原因，竟跟父親毫無關係
723,公所資料顯示，龍恩里長黃嘉賢推薦余姓老翁的理由，老翁寫下自從退休後住進三峽社
723,區熱心公益，敦親睦鄰為鄰里所推崇關心社區，連續兩年擔任社區管理委員會主委，重
723,視社區綠美化，同時裝設垃設廚餘設備減少髒亂，對附近社區鄰里具有示範作用
723,這幾年
723,也熱心加入龍恩里環保志工隊，每週協助維護街道巷弄乾淨，也參與國慶路與學成路三角
723,靓花園環境美化，每天栽種花草植物，除草澆水，三角公園美不勝收，並加入植物解說牌
723,，成果深受鄰里認可
723,而新北市政府模範父親及模範母親代表評審作業要點寫明，新北市政府為發揚孝道及倫理
723,親情，彰顯家庭教育功能，並以公平公正公開客觀之方式選拔新北市模範父親及模
723,範母親代表，以為社會教育之楷模並作為下代典範，特訂定本要點
723,推薦資格則包括設新北市之市民，且最近五年內無判刑確定紀錄
723,未曾當選為新北市模範
723,父親及模範母親代表
723,及照顧教養子女或受託照顧期間，重視親子教育，作為子女之學習
723,楷模，且具備第三點所定各款事蹟之者
723,而以龍恩里提出的推薦模範父親事由，只著墨在里內環境事務，與是否重視親子教育，作
723,為子女之學習楷模毫無關聯
723,//////
723,備註
723,這類的獎不是大都頒給跟里長熟識的樁腳嗎
724,根據行車紀錄器內的畫面，警方發現全程僅有音樂聲，余男本人並沒有說話，顯現情
724,緒平穩
724,欸欸，
724,這才可怕吧
724,車子衝這麼快，
724,甚至撞到人了，
724,還能全程沒有說話
724,我是覺得很不可置信啦
724,舊
724,是
724,內
724,調
725,很多違規仔喊著交通違規肇事重懲沒有辦法改善什麼
725,但實際想想
725,如果開始嚴重違規，就是吊銷駕照，沒收車輛，甚至撞死人重判十年到無期徒刑
725,日後其實是可以避免很多悲劇發生的
725,例如台南前兩天也發生起箱型車衝撞散步夫妻造成死重傷
725,那人有癲癇病史，因為癲癇發作所以肇事，但是那人年前就因為癲癇發作開車撞死人，但是當時被判緩刑年
725,如果當時的處置是吊銷駕照，禁止再開車，判刑十年
725,那麼年後是不是這對夫妻就不會遇上這個死劫
725,而三峽那個撞死兒童的肇事駕駛
725,他早在五年前就有衝撞人行道紀錄，多次違規紀錄，只是沒有重大傷害而和解放過他
725,但如果當時處置是吊照，沒收車輛，判刑，那今天這起三峽悲劇是不是可以避免
726,這幾天看了很多新聞，開始真的很難過，也忍不住哭了場
726,但從昨晚開始，各大社群平台開始瘋狂洗版，大家影片買堆食物製作限時動
726,"態，加上音樂,說穿了，就是在賺流量"
726,我還看到位媽媽自拍，拍自己把孩子順利送進學校露出鬆口氣的表情，還剪成影片
726,發出來
726,整個感覺就像在說還好死的不是我小孩
726,如果少點拍照少點自我表演，多點沉默的尊重和真心的哀悼，譬如靜靜寫下張
726,卡片，這樣就夠了
726,真的，看著這些人，讓人感到極度虛偽
727,如題啦
727,三峽老人撞死人撞傷多人
727,大家都在問
727,肇事原因是什麼
727,動機是什麼
727,為什麼暴衝撞人
727,然後就有人說可能是路恐症
727,我就問
727,路恐症到底是啥小啦
727,啊不就情緒管理有問題
727,什麼路恐症
727,路你老木
727,恐你老木
727,到底是誰在亂創名詞
727,幹
728,三峽車禍追思祭品太多太亂沒地方放
728,如果想找個室內陰涼地方放
728,追思祭品放你家讓你幫忙整理
728,東西要吃要喝不管你只有不能拿來賣
728,你可以嗎
729,台灣天多少起車禍
729,每個都麻是無辜被撞死
729,記者也不會每個都報導
729,最後官司後事賠償都要自己來
729,這起三峽車禍
729,受害者很可憐
729,但至少受到的關注夠多
729,不但政府會優先處理
729,全台灣各地的社福單位也大多自願協助
729,比起絕大多數車禍受害者幸運多了吧
730,路怒症也算躁鬱症的種我覺ㄉ
730,這種應該也要算病人ㄅ
730,三峽老翁就不是故意ㄉ不是自主犯意
730,是精神疾病
730,請判無罪好ㄇ
730,頂多進醫院治療
731,最近這幾天，因為交通事故而造成了不小的社會議論
731,三峽的老人駕車衝撞學生事件，台南也有駕駛自稱癲癇發作而撞死老夫妻的事件
731,但在台灣的話，如果是因疾病發作而無法正常駕駛造成受害人死亡
731,那就是過失致死罪論處
731,老實說輕到不行的刑責
731,但同樣的情況在日本是以帶病駕駛而致死傷罪處理
731,致人於死十五年以下，致傷十三年以下
731,像是癲癇不自覺低血糖精神失調，雙相障礙中風，認知症，猝睡症等
731,會影響駕駛安全的病都列入該法條管理的範圍
731,所以我就去公共政策與網路平臺提案增設法條
731,/////
731,但目前看來感覺成議的機會不高，附議者零，是大家完全不在意帶病駕駛的問題嗎
731,還是需要去臉書等社團發連接宣傳呢
731,順便說下，我之前誤會所提議題被平台封禁，但其實是還在審查中而已
732,特斯拉女伴竟是瀨戶環奈網羨慕車我沒輸人我跪了
732,我要爆料
732,//壹蘋新聞網/劉育良綜合報導
732,劉育良綜合報導堪稱日本界今年最強新人的瀨戶環奈，有著奶好身材以及宛如
732,女星橋本環奈的絕美長相，被譽為巨乳版千年遇，日前台北國際成人展宣布她
732,將於月至日來台參加，如今她親自拍攝的宣傳影片曝光，而與她搭檔的是網
732,紅，讓網友們對羨慕不已
732,瀨戶環奈與合作拍攝宣傳影片
732,翻攝自
732,瀨戶環奈與合作拍攝宣傳影片
732,翻攝自
732,在影片中坐在特斯拉駕駛座上，旁邊就載著瀨戶環奈，她還喝著似乎帶有
732,隱喻的牛奶，表示台灣牛奶好喝
732,推薦新聞三峽死網熱議肇事翁追殺女騎士警驗行車記錄器給答案了
732,網友們看了紛紛留言注意看
732,這個男人太狠了可以這樣爽了又爽嗎這次必
732,須抵制九妹誤車子出來我本來覺得我沒輸，人出來我就跪了等等，是嘉明
732,的味道這
732,我們可能忍不下去了誒誒誒，九妹必須史，太過分了喔欸
732,欸欸
732,為什麼九妹可以
732,瀨戶環奈
732,翻攝自瀨戶環奈
732,瀨戶環奈
732,翻攝自瀨戶環奈
732,瀨戶環奈
732,翻攝自瀨戶環奈
732,瀨戶環奈
732,翻攝自瀨戶環奈
732,瀨戶環奈
732,翻攝自瀨戶環奈
732,瀨戶環奈
732,翻攝自瀨戶環奈
732,壹蘋新聞網
732,///
732,還蠻屌的
732,該打手槍了
733,換照下修至歲台大名醫開砲
733,最危險是年輕亂開車不會開車的人
733,陳鈞凱匯流新聞網
733,新北三峽暴衝車禍導致死人輕重傷，肇事的余姓駕駛高齡歲引發社會要求重新檢
733,討高齡駕駛換照制度，交通部昨緊急宣布下修換照年齡等新措施，歲的台大兒童醫院小
733,兒部醫師李秉穎今日開砲，批評交通部的統計高齡駕駛雖然傷亡數高，但肇事較
733,多的其實是至歲族群，打臉自己
733,他認為，若只因為個個案就要修改規則，而不
733,是去做根本原因分析，這是不合理的
733,三峽重大車禍引發社會輿情沸騰，交通部昨晚臨時召開記者會，宣布明年推動高齡換照新
733,制度，包括換照年齡從歲下修到歲新增認知與四肢靈活度等檢測，另外，有違規或
733,肇事紀錄者增加實地訓練，歲後繳回駕照則提供補助等
733,李秉穎今在臉書發文批評，既然高齡駕駛雖然傷亡數高，但肇事較多的其實是至歲
733,族群，為什麼要特意去修改年齡限制
733,自己打臉
733,最危險的駕駛是年輕氣盛亂開車或不
733,太會開車的人，還說自己有幾次差點被不打方向燈任意轉彎的轎車撞到，都是那種非
733,高齡而不懂安全駕駛的人
733,__閱讀文章
733,李秉穎不滿，台灣總是有個人出事，就以個個案推論所有人
733,過去的邱小妹事件，媒體
733,亂推論全台醫師都沒有醫德
733,如果有個至歲的人引發嚴重車禍，那要不要修法至
733,歲不可駕車
733,李秉穎隨後也接受媒體採訪，他說，自己也算高齡者，有利益衝突，原本不適合發言，但
733,實在看不下去
733,因為若真要加強交通安全的話，最重要的是根本原因分析，不能夠因為
733,個個案就要改它
733,李秉穎表示，如果認為年紀大的確是危險因子，交通部就要去統計高齡長者發生車禍重
733,大車禍致死車禍跟各年齡層比起來是怎樣
733,現行歲就能考駕照，搞不好發現到歲
733,年齡層的發生率最高，那應該要做的是上修駕照的發照年齡
733,要預防個危險因素，不是
733,發現個個案就去改規則，這是不合理的
733,李秉穎說，很多人都提到偏鄉，不給高齡者駕照，要他們走路嗎
733,難道每次都要叫才
733,能出門嗎
733,補助完全不是誘因
733,給太多限制也不對，健康駕駛很重要，但不能只看
733,個案，必須找出真正的危險因子，如果高齡者真是危險因子，要全面禁止駕駛都可以，但
733,就像談疫苗的副作用樣，要看證據，不能以偏概全
733,////
733,中肯，應該要全面限制，真馬路三寶年輕人，不要讓年輕人開車上路害人
733,大家說好噗好
734,這兩天三峽那個車禍，真的看了很難過，交通安全很重要，這點無庸置疑
734,然後看到有團體要發起遊行，說是什麼為了交通改革為了行人安全上街
734,聽起來好像很有道理對不對
734,但是
734,各位醒醒啊
734,現在是什麼時候
734,現在是我們正在努力推動大罷免案的關鍵時刻啊
734,這個三峽車禍遊行，會不會太巧了點
734,想想看，誰最怕我們的大罷免案成功
734,當然是那些被罷免對象背後的藍白營勢力啊
734,他們現在急得像熱鍋上的螞蟻，想盡辦法要轉移大家的注意力
734,這個交通安全遊行，說穿了，根本就是藍白營放出來的煙霧彈
734,他們利用大家對三峽車禍的悲憤情緒，號召大家去參加個看似正義的遊行，
734,但實際上呢
734,就是要把你們的熱情你們的精力，從大罷免案上引開
734,讓你們去關注交通，去罵政府交通爛，然後就忘了我們真正重要的目標是什麼
734,忘了我們要集中火力，把那些不適任的立委通通罷免掉
734,這個遊行，就是藍白營的聲東擊西戰術
734,他們知道，只要大罷免案熱度持續下去，他們就危險了
734,所以他們要製造個新的議題，個看起來很公共很有道理的議題，
734,來稀釋大罷免的聲量
734,參加這個三峽車禍遊行，就是在幫藍白營的忙
734,就是在中了他們的計
734,就是在親手葬送我們大罷免案成功的機會
734,現在
734,最重要最緊急的事情，是維持大罷免案的熱度
734,是凝聚所有力量，確保大罷免案能夠順利通過
734,各位不要被帶風向了
734,不要被藍白營的伎倆騙了
734,三峽車禍很慘，我們關心，但
734,請大家務必認清事實，不要去參加那個遊行
734,把你們的憤怒你們的熱情，全部集中到大罷免案上
734,去連署
734,去宣傳
734,去投票
734,讓大罷免案大成功
734,這才是當前最重要的任務
734,不要讓藍白營得逞
734,不要讓他們用悲劇來轉移焦點
734,我們的目標只有個
734,拜託各位了
735,各位博學多聞的鄉民大家好，
735,請問在三峽事件中，
735,汽車撞機車後在地上留下的灘白色是什麼
735,如圖
735,///
736,看到交通部因為三峽狗屁事件
736,突然直接三個月內執行高管制
736,挖草
736,這民選年來做不到的事情
736,件小事就被你做成了
736,擬態他媽偉大了
736,有沒有台灣政府的政策
736,只要遇到有選票相關的事情
736,這變的機會比手機驗證碼還快的八卦
736,宏仲秋
736,消防員
736,小燈泡
736,還有個甚麼警察的
736,我忘了
736,太魯閣事件直接讓台鐵變民營
736,有沒有台灣效率真的比手機驗證碼變得還快的八卦
737,台大醫批下修高齡換照年齡不合理最危險駕駛另有類人
737,洪巧藍台北報導
737,三峽重大車禍釀死傷，交通部緊急公布高齡駕駛管理加嚴措施，擬將高齡換照年齡從
737,歲下修至歲
737,台大醫師李秉穎今日批評，不應該因為件個案去推論所有長者都是
737,危險駕駛，應該做根本原因分析，
737,，
737,卻自己打臉修改高齡限制
737,他認為嚴格取締不打方向燈，都比下修換照年齡重要多了
737,三峽車禍肇事駕駛高齡歲，引發各界關注高齡駕駛問題，交通部高齡駕駛管理加嚴措施
737,，包括高齡換照年齡從歲下修至歲，體能測驗增加危險感知增加四肢健全和靈活測驗
737,，有肇事紀錄要實地訓練，預計明年上路
737,交通部也將鼓勵高齡者繳回駕照，並多利用公共
737,運輸，也會對長者願意繳回駕照補助，會補助購買
737,現年歲的台大兒童醫院小兒部兼任主治醫師李秉穎今日在臉書抱怨，既然高齡駕駛雖然
737,傷亡數高，但肇事較多的其實是至歲族群，為什麼要特意去修改年齡限制
737,自己打臉
737,最危險的駕駛是年輕氣盛亂開車或不太會開車的人
737,他自己有幾次差點被不打
737,方向燈任意轉彎的轎車撞到，都是那種非高齡而不懂安全駕駛的人
737,李秉穎受訪表示，要加強交通安全最重要的是根本原因分析，不是因為個長者出嚴重
737,車禍就說長者都是危險駕駛，因為個個案就去修改規則，這是不合理的邏輯推論與做法
737,他說，如果認為高齡是危險因素，就應該去統計分析，看事故發生在各年齡層的狀況，如
737,果年輕族群發生率最高，怎麼不上修駕照的發放年齡
737,相關措施對偏鄉影響尤其明顯，李秉穎指出，偏鄉本身族群年紀偏長，不給他駕照要怎麼生
737,活
737,難道每次出門都叫
737,大眾運輸不便的情況下，給要怎麼使用
737,更重要的是，
737,付出很大成本給這些人沒辦法用的，又沒有達到預防效果
737,他重申應該用科學數據來
737,看，不能夠單看個案
737,李秉穎文章也提到，他個人覺得路上最危險的是不打方向燈或要轉彎才打方向燈的人，搞得
737,他必須常常注意前車會不會突然轉彎，即使前車沒打方向燈
737,他說，交通部應該做的是根本
737,原因分析，而不是有人哭求，馬上照辦
737,嚴格取締不打方向燈，比下修換照年齡重要多了
737,////
738,媒體來源
738,記者署名
738,記者李姿慧台北報導
738,完整新聞標題
738,三峽車禍屬重大公路事故運安會正式立案調查
738,完整新聞內文
738,三峽歲老翁日衝撞機車和行人，造成嚴重事故釀死傷，國家運輸安全調查委員會
738,日和日連兩天派員前往現場了解和蒐集資料
738,運安會今晚宣布，經運輸事故調查法認
738,定，該案屬重大公路事故，將立案調查
738,月日下午歲老翁駕駛輛自用小客車於新北市三峽區國成街往南行駛，沿途撞擊自行
738,車普通重型機車與數名行人，再沿復興路巷行駛撞擊分隔島後停止，共造成名學生
738,與名機車騎士死亡人受傷
738,國家運輸安全調查委員會今晚表示，運安會接獲事故通報後，指派調查人員前往現場蒐集
738,相關資料
738,另依運輸事故調查法，認定本案屬重大公路事故立案調查，指定主任調查官並
738,成立專案調查小組進行後續調查作業
738,後續相關資訊及調查進度，將適時於網站公布
738,完整新聞連結或短網址不可用等轉載媒體
738,/////
738,備註
739,各位跟罩杯鄉民晚上好
739,到現在就還沒查出來
739,到底是因為有年紀反應不好
739,造成操作失誤引發這場嚴重車禍
739,目前看到新聞的片段
739,在要車禍的前個路口
739,就有倒車的時候撞到人家車
739,之後路在巷子裡面直飆車
739,如果他今天因為年紀反應不好
739,怎還能在巷子用這麼快的速度在巷子狂飆
739,完全不符合邏輯說他年紀大反應不好
739,該探討的是到底是因為油門被踩死
739,還是根本有蓄意的情形才對不是嗎
740,如題
740,本魯的中國朋友跟我討論這事件
740,他說這很明顯就有個張獻忠
740,很驚訝獻忠的風怎麼飄到台灣了
740,他說這種事在中國
740,定是立刻藍底白字通告
740,然後這老頭怎麼樣也會救起來
740,然後光速審判
740,並且不意外定死刑
740,年底前就會投胎
740,有沒有三峽老頭在中國年底前就會投胎的八卦
741,如題
741,應該不多人知道
741,我們的政府有個有點黑色幽默的道安儀表板
741,//
741,裡面會統計近日的全台的各種路殺人數
741,目前最新的數據是今年月
741,可以看到整體交通事故死亡人數為人
741,比去年同期下降了
741,最近因為新聞狂暴各種交通事故
741,體感上感覺被路殺人數變多了
741,但實際數據是下降的
741,有沒有八卦
742,重慶市面積比台灣大兩倍多，根本是省級的
742,當初幹麻不在四川和湖北中間設個行省就好
742,硬要弄出個全球最大的市行政區，鬧麻了
742,除了小塊重慶建成區以外，全是山溝溝
742,那為何不設三峽省就好，有沒有八卦
743,請問這有什麼好抗議的
743,台灣人慣性就是衝衝衝
743,台灣八成都三寶走在街上每個都衝三小
743,闖紅燈闖斑馬線不禮讓行人差點撞到人
743,也只會說
743,這是上街抗議自己嗎
744,三峽死傷悼念祭品擺堆如籃球場大公所擬分類將食物予弱勢家庭
744,壹蘋新聞網/曾佳俊
744,新北市三峽區北大國小旁路口日發生死傷重大車禍，讓社會震撼難過，案發現場陸
744,續湧入善心民眾寫卡片擺放鮮花玩偶零食飲料等各種祭品進行追悼，今日已擴大
744,至約平方公尺面積，約近有座籃球場大小，三峽區長施玉祥今表示，現場物品有志
744,工分類整理，若食品還能吃，將分給弱勢家庭讓愛延續，卡片玩偶等則會統保管，視
744,家屬意願轉交
744,這起重大車禍事故的死者包括名年級三峽國中學生，和來接孩子放學的歲洪姓女子，
744,肇事的遂於姓男子至今仍在醫院昏迷，為何狠心衝撞路口，真相尚未釐清
744,大眾對死者的不幸離世深表遺憾，案發後自發性地道北大國小前路口獻上鮮花玩具娃
744,娃和各種飲料零食悼念，還有同校學姊為名女學生準備新的運動服，期望她們能當乾
744,淨的小天使
744,也有罹難女學生的家屬手寫卡片，內容字句讓人看得不禁潸然淚下
744,新北市議員江怡臻也在臉書出照片，其中位重傷不治女學生的父母在現場留下手寫卡
744,片寫道我最愛的小，爸爸媽媽阿公阿嬤都會好好生活，我們永遠以妳為榮，
744,超級宇宙無敵愛妳
744,另張卡片則寫著媽媽愛妳，希望妳不要怕，快樂的去當小天使
744,由於案發至今已第三天，現場悼念物品越堆越多，加上近期氣溫炎熱，三峽區公所擔心悼
744,念物品腐敗，恐影響環境與衛生安全，與里辦公室經研議後，決定整理而非清理，將
744,每份悼念的心意妥善處置
744,三峽區公所表示，初步討論後將針對現場物品進行分類，易腐敗的鮮花與食物將先行移除
744,，尚可食用的餅乾糖果點心與飲料，則會統回收保存，後續轉交給社福單位或有需要
744,的民眾
744,金紙和蓮花則將尊重民眾心進行火化，也提醒前來致意的民眾適度表達心意，以
744,避免造成浪費
744,///
744,備註
745,"截至年月，台灣電力公司台電的累積虧損已超過,億元新台幣"
745,根據台電
745,"財報，年虧損,億元，年虧損,億元，年再虧億元，導致累積虧"
745,"損達,億元"
745,年預估虧損約為至億元，若以最高預估值計算，累積虧損將
745,"達,億元"
745,此外，台電的總負債已達兆元，其中計息負債為兆元，每年利息支出約為億元
745,"剛問的說截至年月，台電的累積虧損約為,億元新台幣，總負債超過兆元"
745,"以台灣人口約,萬人計算，每位國民需承擔的平均負擔如下"
745,累積虧損分攤約萬元新台幣
745,總負債分攤約萬元新台幣
745,台電利息支出太誇張了啦
745,年要億耶
745,大家願意拿餅乾鮮花去悼念三峽車禍，
745,為什麼不大家人拿萬救救台電呢
745,至少少負擔利息支出，財政應該會更好吧
745,///
746,備註請放最後面違者新聞文章刪除
746,媒體來源
746,中央社
746,記者署名
746,中央社記者趙敏雅新北日電
746,完整新聞標題
746,三峽車禍肇事原因待釐清警余男曾繞行約分鐘
746,完整新聞內文
746,///
746,新北市三峽區北大國小外日發生重大車禍，歲余姓男子涉駕車闖紅燈高速衝撞，造成
746,死傷
746,中央社記者林恕暉攝年月日
746,中央社記者趙敏雅新北日電新北市三峽北大國小外重大車禍釀多人死傷，警方今天
746,表示，余男下交流道後未直接返家，繞行約分鐘，本案動機及經過待釐清，由於余男目
746,前只有短暫睜眼，尚不適合做筆錄
746,新北市三峽區北大國小外日下午時許發生重大車禍，歲余姓男子涉駕車闖紅燈高速
746,衝撞，造成死傷
746,新北市政府警察局三峽分局今天下午舉行記者會，說明最新調查
746,進度
746,警方表示，余男日下午時許從中部開車北上返回三峽住家，經調閱相關路線，余男下
746,交流道後，沒有直接返家，繞行約分鐘，途中經過個公園，肇事原因待余男清醒後，
746,進步釐清
746,媒體詢問余男從何時開始衝撞，警方指出，從學成路進入國成街後，余男速度比較快，其
746,他路段目前調查未有衝撞情況
746,///
746,中央社製圖
746,警方指出，網傳余男蓄意追撞女騎士，純屬臆測，兩人無互動，而車內行車紀錄器僅錄到
746,音樂聲，未有余男的聲音，余男也沒有比較積極的動作，本案檢警持續偵辦中
746,有關媒體報導余男座車內發現粉圓冰，警方未否認，僅回應已對肇事車輛全面採證，若有
746,可疑物品都會送驗，目前未發現可疑物
746,余男已完成第次手術，送加護病房治療
746,警方表示，余男目前只有短暫睜開眼睛，何時
746,能做筆錄無法預測，須經由醫師確認
746,余男住院期間，員警小時戒護
