system_id,word,pos
637,目前,Nd
637,執政黨,Na
637,的,DE
637,人,Na
637,設,VC
637,交通部,Nc
637,還,D
637,想,VE
637,在,P
637,辦,VC
637,記者會,Na
637,往,P
637,自己,Nh
637,臉,Na
637,上,Ncd
637,貼金,VA
637,說,VE
637,自己,Nh
637,做,VC
637,得,DE
637,有,V_2
637,多,Dfa
637,好,VH
637,結果,Dk
637,在,VCL
637,的,DE
637,前後,Nes
637,兩,Neu
637,天,Nf
637,發生,VJ
637,多,Neqa
637,起,Nf
637,大量,Neqa
637,撞死,VC
637,人,Na
637,的,DE
637,交通事故,Na
637,前,Nes
637,幾,Neu
637,天,Nf
637,我,Nh
637,還,D
637,說,VE
637,是,SHI
637,要,D
637,問,VE
637,贊不贊成,VK
637,提高,VC
637,交通,Na
637,違規,VA
637,的,DE
637,處罰,Na
637,這,Nep
637,種,Nf
637,政府,Na
637,著實,D
637,令,VL
637,人,Na
637,作噁,VA
637,你,Nh
637,這麼,D
637,聰明,VH
637,就,D
637,你,Nh
637,想,VE
637,得到,VJ
637,台北,Nc
637,市民,Na
637,都,D
637,想不到,Dk
637,到底,D
637,是,SHI
637,你,Nh
637,看到,VE
637,台北,Nc
637,市民,Na
637,沒,D
637,看到,VE
637,的,DE
637,地方,Na
637,還是,D
637,台北,Nc
637,市民,Na
637,看到,VE
637,這,Nep
637,是,SHI
637,不可能,A
637,的,DE
637,事,Na
637,請,VF
637,不要,D
637,造謠,VA
637,我,Nh
637,才,Da
637,剛,D
637,說,VE
637,政府,Na
637,行為,Na
637,令,VL
637,人,Na
637,作噁,VA
637,你,Nh
637,就,D
637,立刻,D
637,轉,VC
637,話題,Na
637,到,VCL
637,大安區,Nc
637,有錢人,Na
637,買,VC
637,寶,Na
637,時捷,Nb
637,去,D
637,停,VHC
637,黃線,Na
637,政府,Na
637,的,DE
637,話題,Na
637,就,D
637,結束,VHC
637,了,T
637,政府,Na
637,要,VC
637,的,DE
637,就,D
637,是,SHI
637,你,Nh
637,這,Nep
637,種,Nf
637,人才,Na
638,鄙人,Nh
638,大學生,Na
638,曾經,D
638,到,VCL
638,過,Di
638,三峽,Nc
638,採集,VC
638,故事,Na
638,，,COMMACATEGORY
638,當地,Nc
638,耆老,Na
638,說,VE
638,二,Neu
638,戰時,Nd
638,看到,VE
638,天空,Nc
638,有,V_2
638,媽祖,Nb
638,的,DE
638,披風,Na
638,蓋,VC
638,在,P
638,大地,Na
638,上,Ncd
638,幫,VC
638,忙,VH
638,擋下,VC
638,美軍,Na
638,飛機,Na
638,的,DE
638,炸彈,Na
638,，,COMMACATEGORY
638,所以,Cbb
638,三峽,Nc
638,平安無事,VH
638,，,COMMACATEGORY
638,所以,Cbb
638,我國,Nc
638,的,DE
638,反,VC
638,飛彈,Na
638,防空,A
638,系統,Na
638,應該,D
638,贏過,VJ
638,以色列,Nc
638,，,COMMACATEGORY
638,這,Nep
638,十,Neu
638,我們,Nh
638,的,DE
638,秘密,Na
638,，,COMMACATEGORY
638,跟,P
638,八卦山,Nc
638,有,V_2
638,鋼彈樣,Na
638,不能,D
638,講出來,VB
639,///,FW
639,越來越,Dfa
639,多,VH
639,人,Na
639,走火入魔,VH
639,了,T
639,大,VH
639,熱天,Nd
639,別,D
639,放,VC
639,熟食,Na
639,造成,VG
639,當地,Nc
639,居民,Na
639,困擾,Na
639,好,VH
639,嗎,T
639,有夠,Dfa
639,誇張,VHC
640,備註,VE
640,請,VF
640,放,VC
640,最後,Nd
640,面違,VC
640,者,Na
640,新聞,Na
640,文章,Na
640,刪除,VC
640,媒體,Na
640,來源,Na
640,聯合,VC
640,新聞網,Na
640,記者,Na
640,署名,VC
640,聯合報,Nb
640,記者,Na
640,胡瑞玲,Nb
640,台北,Nc
640,即時,D
640,報導,VE
640,完整,VH
640,新聞,Na
640,標題,Na
640,三峽,Nc
640,車禍,Na
640,立委,Na
640,籲,VE
640,強,VH
640,化,VG
640,學區,Na
640,道路,Na
640,安全,VH
640,設施,Na
640,交長,VH
640,加速,D
640,進行,VC
640,完整,VH
640,新聞,Na
640,內文,Na
640,三峽,Nc
640,重大,VH
640,車禍,Na
640,舉國,Na
640,震驚,VHC
640,，,COMMACATEGORY
640,除,P
640,外界,Ncd
640,質疑,VE
640,各,Nes
640,縣市,Nc
640,的,DE
640,通學,VA
640,巷弄,Na
640,限速,VH
640,不致,VH
640,，,COMMACATEGORY
640,立委,Na
640,認為,VE
640,通學,Nv
640,巷弄,Na
640,硬體,Na
640,設施,Na
640,應,D
640,加強,VC
640,，,COMMACATEGORY
640,並,Cbb
640,建議,VE
640,成立,VC
640,評鑑,Nv
640,小組,Na
640,，,COMMACATEGORY
640,實際,VH
640,評估,VE
640,地方,Na
640,政府,Na
640,改善,VC
640,情形,Na
640,交通部長,Na
640,陳世凱,Nb
640,今,Nd
640,表示,VE
640,，,COMMACATEGORY
640,會,D
640,特別,VH
640,關注,VJ
640,通學,Nv
640,廊道,Na
640,的,DE
640,精進,Nv
640,，,COMMACATEGORY
640,並,Cbb
640,加速,D
640,進行,VC
640,陳世凱,Nb
640,今,Nd
640,赴,VCL
640,立法院,Nc
640,交委會,Nc
640,報告,VE
640,並,Cbb
640,備質詢,VE
640,，,COMMACATEGORY
640,多數,Neqa
640,立委,Na
640,關注,VJ
640,三峽,Nc
640,車禍,Na
640,事故,Na
640,後續,A
640,作法,Na
640,，,COMMACATEGORY
640,其中,Nep
640,，,COMMACATEGORY
640,針對,P
640,通學區,Nc
640,硬體,Na
640,設施,Na
640,精進,VH
640,措施,Na
640,，,COMMACATEGORY
640,李昆澤,Nb
640,提出,VC
640,點,Nf
640,建議,Na
640,立委,Na
640,李昆澤,Nb
640,指出,VE
640,，,COMMACATEGORY
640,針對,P
640,學區,Na
640,周邊,Nc
640,道路,Na
640,安全,VH
640,設施,Na
640,，,COMMACATEGORY
640,建議,VE
640,強化,VHC
640,周邊,Nc
640,道路,Na
640,安全,VH
640,設施,Na
640,學區,Na
640,周邊,Nc
640,路段,Na
640,或,Caa
640,接送區,Nc
640,沿線,Nc
640,應,D
640,設置,VC
640,減速,VA
640,丘,Na
640,學區,Na
640,周邊,Nc
640,行人,Na
640,穿越道,Na
640,應,D
640,設置,VC
640,在,P
640,庇護島,Nc
640,，,COMMACATEGORY
640,以及,Caa
640,路口,Nc
640,設置,VC
640,防,VC
640,撞路,Na
640,擋,VC
640,協調,VC
640,有,V_2
640,空間,Na
640,的,DE
640,校區,Nc
640,，,COMMACATEGORY
640,在,P
640,交通,Na
640,動線,Na
640,外,Ncd
640,的,DE
640,地方,Na
640,，,COMMACATEGORY
640,設置,VC
640,安全,VH
640,接送區,Nc
640,或,Caa
640,封閉,VH
640,的,DE
640,車輛,Na
640,禁行區,Nc
640,，,COMMACATEGORY
640,僅,Da
640,供,VF
640,接,VC
640,送,VD
640,車輛,Na
640,進入,VCL
640,立委,Na
640,林俊憲,Nb
640,表示,VE
640,，,COMMACATEGORY
640,交通部,Nc
640,訂定,VC
640,校園,Nc
640,周邊,Nc
640,人行,A
640,空間,Na
640,改善,VC
640,參考,Na
640,指引,VF
640,，,COMMACATEGORY
640,但,Cbb
640,地方,Na
640,政府,Na
640,未,D
640,採用,VC
640,觀,VC
640,察,VK
640,日本,Nc
640,作法,Na
640,，,COMMACATEGORY
640,在,P
640,校園,Nc
640,周邊,Nc
640,通學,VA
640,入口處,Nc
640,增設,VC
640,路面,Nc
640,標字,Na
640,，,COMMACATEGORY
640,並,Cbb
640,告知,VE
640,該,Nes
640,段,Nf
640,道路,Na
640,為,VG
640,通學道,Na
640,另外,Cbb
640,，,COMMACATEGORY
640,通學,VA
640,道路口,Nc
640,也,D
640,會,D
640,布設,VC
640,減速墊,Na
640,或,Caa
640,減速,VA
640,丘型,Na
640,行人,Na
640,穿越道,Na
640,，,COMMACATEGORY
640,除,P
640,有,V_2
640,速度,Na
640,控制,VC
640,效果,Na
640,外,Ng
640,，,COMMACATEGORY
640,還,D
640,提高,VC
640,兒童,Na
640,通行,VA
640,時,Ng
640,的,DE
640,能見度,Na
640,林俊憲,Nb
640,認為,VE
640,，,COMMACATEGORY
640,我國,Nc
640,也,D
640,應,D
640,參考,VC
640,日本,Nc
640,作法,Na
640,，,COMMACATEGORY
640,交通部,Nc
640,應,D
640,與,P
640,內政部,Nc
640,合作,VH
640,，,COMMACATEGORY
640,並,Cbb
640,要求,VF
640,地方,Na
640,政府,Na
640,改善,VC
640,學區,Na
640,須,D
640,有,V_2
640,整體性,Na
640,規畫,Na
640,，,COMMACATEGORY
640,建議,VE
640,成立,VC
640,評鑑,Nv
640,小組,Na
640,，,COMMACATEGORY
640,實際,VH
640,評估,VE
640,地方,Na
640,政府,Na
640,改善,VC
640,情形,Na
640,陳世凱,Nb
640,表示,VE
640,，,COMMACATEGORY
640,都市,Na
640,計畫,Na
640,區,Nc
640,內,Ncd
640,的,DE
640,通學區,Nc
640,，,COMMACATEGORY
640,將,D
640,由,P
640,內政部,Nc
640,跟,P
640,地方,Na
640,政府,Na
640,合作,VH
640,改善,VC
640,，,COMMACATEGORY
640,都市,Na
640,計畫,Na
640,外,Ng
640,的,DE
640,地方,Na
640,，,COMMACATEGORY
640,會,D
640,由,P
640,交通部,Nc
640,補助,VD
640,部分,Neqa
640,，,COMMACATEGORY
640,民眾,Na
640,尤其,D
640,關注,VJ
640,通學,Nv
640,廊道,Na
640,，,COMMACATEGORY
640,後續,A
640,會,D
640,加速,D
640,進行,VC
640,改善,VC
640,至於,P
640,通學區,Nc
640,限速,VA
640,不致,D
640,部分,Neqa
640,，,COMMACATEGORY
640,交通部,Nc
640,說,VE
640,，,COMMACATEGORY
640,現行,A
640,規範,Na
640,，,COMMACATEGORY
640,依,P
640,行人,Na
640,交通安全,Na
640,設施,Na
640,條例,Na
640,施行,VC
640,細則,Na
640,，,COMMACATEGORY
640,學區,Na
640,且,Cbb
640,為,VG
640,行人,Na
640,優先區,Nc
640,，,COMMACATEGORY
640,強制,VF
640,限速,Na
640,不,D
640,高於,VJ
640,公里,Nf
640,學區,Na
640,但,Cbb
640,非,VG
640,行人,Na
640,優先區,Nc
640,，,COMMACATEGORY
640,建議,VE
640,限速,VA
640,不,D
640,超過,VJ
640,公里,Nf
640,完整,VH
640,新聞,Na
640,連結,VC
640,或,Caa
640,短,VH
640,網址,Na
640,不可,D
640,用,VC
640,等,Cab
640,轉載,VC
640,媒體,Na
640,///////,FW
640,備註,VE
641,////,FW
641,記者,Na
641,王如襄,Nb
641,女,Na
641,騎士,Na
641,害,VC
641,自撞,VA
641,三峽,Nc
641,駕駛,VC
641,疑遷,VC
641,怒追,VC
641,車,Na
641,新北市,Nc
641,三峽,Nc
641,三,Neu
641,死,VH
641,車禍,Na
641,，,COMMACATEGORY
641,警方,Na
641,持續,VL
641,蒐證,VA
641,調查,VE
641,，,COMMACATEGORY
641,車輛,Na
641,失控,VH
641,原因,Na
641,，,COMMACATEGORY
641,為,P
641,了,Di
641,還原,VHC
641,車禍,Na
641,當下,D
641,，,COMMACATEGORY
641,出動,VAC
641,空拍機,Na
641,採證,VA
641,，,COMMACATEGORY
641,不過,Cbb
641,整,Neqa
641,起,Nf
641,車禍,Na
641,，,COMMACATEGORY
641,疑點,Na
641,相當,Dfa
641,多,VH
641,，,COMMACATEGORY
641,有,V_2
641,民眾,Na
641,提出,VC
641,質疑,VE
641,，,COMMACATEGORY
641,肇事,VA
641,駕駛,Na
641,在,P
641,等待,VK
641,左轉,VA
641,時,Ng
641,不慎,VH
641,自撞,VA
641,，,COMMACATEGORY
641,疑,VK
641,似,D
641,認為,VE
641,是,SHI
641,前方,Ncd
641,女,Na
641,騎士,Na
641,停,VHC
641,在,P
641,前方,Ncd
641,害,VC
641,的,DE
641,，路,Na
641,追,VC
641,著,Di
641,對方,Nh
641,，,COMMACATEGORY
641,不,D
641,排除,VC
641,是,SHI
641,，,COMMACATEGORY
641,蓄意,D
641,追,VC
641,車,Na
641,三峽,Nc
641,北大,Nc
641,國小,Nc
641,前,Ncd
641,重大,VH
641,車禍,Na
641,，,COMMACATEGORY
641,警方,Na
641,沿路,D
641,調閱,VC
641,監視器,Na
641,，,COMMACATEGORY
641,發現,VE
641,余姓,Nb
641,駕駛,Na
641,準備,VF
641,左轉,VA
641,國,Nc
641,成路,Nc
641,時,Ng
641,，,COMMACATEGORY
641,就,D
641,發生,VJ
641,車禍,Na
641,，,COMMACATEGORY
641,有,V_2
641,人,Na
641,發現,VE
641,，,COMMACATEGORY
641,當時,Nd
641,在,P
641,駕駛,VC
641,前方,Ncd
641,的,DE
641,黑色,Na
641,摩托車,Na
641,女,Na
641,騎士,Na
641,，,COMMACATEGORY
641,就是,Cbb
641,準備,VF
641,接,VC
641,小孩,Na
641,，,COMMACATEGORY
641,卻,D
641,慘遭,P
641,撞擊,VC
641,身亡,VH
641,的,DE
641,洪姓,Nb
641,家長,Na
641,再,D
641,仔細,VH
641,看,VC
641,，,COMMACATEGORY
641,肇事,VA
641,駕駛,VC
641,自,P
641,撞分隔島,Nc
641,後,Ng
641,，,COMMACATEGORY
641,還,D
641,能,D
641,打檔,VA
641,倒車,VA
641,，,COMMACATEGORY
641,接著,D
641,左轉,VA
641,往,P
641,前,Ncd
641,狂飆,VA
641,，,COMMACATEGORY
641,疑似,VG
641,遷,VC
641,怒,VH
641,追逐,VC
641,女,Na
641,騎士,Na
641,，,COMMACATEGORY
641,最後,Nd
641,造成,VK
641,車輛,Na
641,失控,VH
641,，,COMMACATEGORY
641,釀成,VG
641,死,VH
641,車禍,Na
641,意外,Na
641,記者,Na
641,王如襄,Nb
641,余姓,Nb
641,駕駛,VC
641,還,D
641,沒,D
641,製作,VC
641,筆錄,Na
641,，,COMMACATEGORY
641,警方,Na
641,的,DE
641,調查,Na
641,方向,Na
641,又,D
641,該,D
641,如何,D
641,進行,VC
641,，,COMMACATEGORY
641,他們,Nh
641,目前,Nd
641,出動,VAC
641,了,Di
641,空拍機,Na
641,採證,VA
641,，,COMMACATEGORY
641,要,D
641,在,P
641,現場,Nc
641,每,Nes
641,個,Nf
641,油漬,Na
641,血跡,Na
641,，,COMMACATEGORY
641,以及,Caa
641,道路,Na
641,的,DE
641,寬度,Na
641,長度,Na
641,，,COMMACATEGORY
641,從中,D
641,找出,VC
641,任何,Neqa
641,的,DE
641,蛛絲馬跡,Na
641,警方,Na
641,調查,VE
641,下,Ng
641,發現,VE
641,，,COMMACATEGORY
641,駕駛,VC
641,返,VCL
641,家,Nc
641,路途,Na
641,，,COMMACATEGORY
641,有,V_2
641,疑點,Na
641,妻子,Na
641,說,VE
641,，,COMMACATEGORY
641,余姓,Nb
641,丈夫號,Nb
641,車禍,Na
641,當天,Nd
641,，,COMMACATEGORY
641,開車,VA
641,從,P
641,苗栗,Nc
641,老家,Nc
641,要,D
641,回,VCL
641,三峽,Nc
641,住處,Nc
641,，,COMMACATEGORY
641,車程,Na
641,大約,Da
641,小時,Na
641,左右,Ng
641,，,COMMACATEGORY
641,預,D
641,計,VG
641,下午,Nd
641,三四點,Nd
641,就,D
641,會,D
641,到,VCL
641,家,Nc
641,，,COMMACATEGORY
641,但,Cbb
641,老翁,Na
641,從,P
641,國道,Nc
641,開到,VCL
641,平面,Na
641,道路,Na
641,後,Ng
641,，,COMMACATEGORY
641,卻,D
641,在,P
641,北大,Nc
641,社區,Nc
641,繞,VA
641,了,Di
641,將近,Da
641,分鐘,Nf
641,，,COMMACATEGORY
641,為,P
641,什麼,Nep
641,沒有,D
641,直接,VH
641,回家,VA
641,肇事,Nv
641,駕駛,VC
641,妻子,Na
641,他,Nh
641,是,SHI
641,說,VE
641,他,Nh
641,到,VCL
641,休息站,Nc
641,會,D
641,去,D
641,吃,VC
641,個,Nf
641,中餐,Na
641,，,COMMACATEGORY
641,然後,D
641,再,D
641,回來,VA
641,般,Ng
641,他,Nh
641,都,D
641,是,SHI
641,正常,VH
641,，,COMMACATEGORY
641,回來,VA
641,以後,Ng
641,他,Nh
641,大概,D
641,是,SHI
641,三點多三四點,Neu
641,到,VCL
641,家,Nc
641,整,Neqa
641,起,Nf
641,車禍,Na
641,疑點,Na
641,越來越,Dfa
641,多,VH
641,，,COMMACATEGORY
641,如果,Cbb
641,真的,D
641,與,P
641,追逐,VC
641,女,Na
641,騎士,Na
641,有關,VJ
641,，,COMMACATEGORY
641,還,D
641,會,D
641,吃上,VJ
641,刑責,Na
641,非,A
641,本案,Na
641,律師,Na
641,黃柏榮,Nb
641,如果,Cbb
641,是,SHI
641,追,VC
641,他人,Nh
641,而,Cbb
641,利用,VC
641,危險,VH
641,駕駛,VC
641,方式,Na
641,，,COMMACATEGORY
641,那,Nep
641,客觀,VH
641,時速,Na
641,這麼,Dfa
641,快,VH
641,的,DE
641,情形,Na
641,，,COMMACATEGORY
641,那,Dk
641,在,P
641,法院,Nc
641,上,Ncd
641,如果,Cbb
641,有,V_2
641,證據,Na
641,可以,D
641,證明,VE
641,的話,Cba
641,，,COMMACATEGORY
641,或許,D
641,可以,D
641,轉換為,VG
641,由,P
641,過失,Na
641,變成,VG
641,個,Di
641,間接,A
641,故意,VL
641,，,COMMACATEGORY
641,那,Dk
641,如果,Cbb
641,有,V_2
641,撞死,VC
641,他人,Nh
641,情形,Na
641,，,COMMACATEGORY
641,那,Ncd
641,有,V_2
641,間接,D
641,故意,VL
641,恐怕,D
641,最後,Nd
641,最,Dfa
641,重,VH
641,情形,Na
641,，,COMMACATEGORY
641,恐怕,D
641,會,D
641,有,V_2
641,殺人罪,Na
641,的,DE
641,問題,Na
641,事故,Na
641,原因,Na
641,是否,D
641,不,D
641,單純,VH
641,，,COMMACATEGORY
641,目擊,VE
641,者,Na
641,以及,Caa
641,傷者,Na
641,都,D
641,已經,D
641,做完,VC
641,筆錄,Na
641,，,COMMACATEGORY
641,警方,Na
641,還,D
641,在,P
641,蒐集,VC
641,相關,VH
641,證據,Na
641,，,COMMACATEGORY
641,不,D
641,排除,VC
641,朝,Nd
641,著,VC
641,肇事,Nv
641,逃逸,VA
641,方向,Na
641,進行,VC
641,偵辦,VC
641,備註,VE
641,尾隨,VC
641,追殺,VC
642,三峽,Nc
642,車禍,Na
642,受害,VH
642,者,Na
642,憂求,VK
642,償,VC
642,無門,VH
642,侯友宜,Nb
642,該,D
642,執行,VC
642,假扣押,VC
642,就,D
642,執行,VC
642,新北市政府,Nc
642,提供,VD
642,//,FW
642,自由時報,Nb
642,記者,Na
642,賴筱桐,Nb
642,新北,Nc
642,報導,VE
642,新北市,Nc
642,三峽區,Nc
642,重大,VH
642,車禍,Na
642,造成,VG
642,死傷,Na
642,，,COMMACATEGORY
642,涉嫌,VK
642,肇事,VA
642,的,DE
642,歲男,Na
642,駕駛,VC
642,余文正,Nb
642,目前,Nd
642,仍,D
642,在,P
642,醫院,Nc
642,治療,VC
642,，,COMMACATEGORY
642,外界,Ncd
642,憂心,VH
642,受害,VH
642,者,Na
642,恐,VK
642,求償,VA
642,無門,VH
642,對,P
642,此,Nep
642,，,COMMACATEGORY
642,新北,Nc
642,市長,Na
642,侯友宜,Nb
642,表示,VE
642,，,COMMACATEGORY
642,市,Nc
642,府,Na
642,與,Caa
642,民間團體,Na
642,並肩,D
642,作戰,VA
642,，,COMMACATEGORY
642,對於,P
642,民事,Na
642,賠償,VD
642,問題,Na
642,，,COMMACATEGORY
642,該,D
642,執行,VC
642,假扣押,VC
642,就,D
642,執行,VC
642,假扣押,VC
642,侯友宜,Nb
642,天,Na
642,來,VA
642,度,VCL
642,赴,VCL
642,醫院,Nc
642,探視,VC
642,傷者,Na
642,慰問,VC
642,家屬,Na
642,，,COMMACATEGORY
642,對於,P
642,家屬,Na
642,的,DE
642,訴求,Na
642,，,COMMACATEGORY
642,侯,Nb
642,今天,Nd
642,在,P
642,市政,Na
642,會議,Na
642,後,Ng
642,受,P
642,訪,VC
642,表示,VE
642,，,COMMACATEGORY
642,孩子,Na
642,受到,VJ
642,車禍,Na
642,嚴重,VH
642,創傷,Na
642,，,COMMACATEGORY
642,很多,Neqa
642,孩子,Na
642,還,D
642,在,P
642,生死,Na
642,邊緣,Nc
642,徘徊,VA
642,，,COMMACATEGORY
642,市府,Nc
642,除了,P
642,提供,VD
642,對,VH
642,的,DE
642,醫療,VC
642,服務,VC
642,，,COMMACATEGORY
642,受傷,VH
642,者,Na
642,也,D
642,給予,VD
642,心理,Na
642,輔導,VC
642,和,Caa
642,社工,Na
642,資源,Na
642,，,COMMACATEGORY
642,近日,Nd
642,積極,VH
642,與,Caa
642,家屬,Na
642,雙向,A
642,溝通,VC
642,，,COMMACATEGORY
642,家屬,Na
642,關心,VK
642,醫療學,Na
642,業,Na
642,法律,Na
642,大,VH
642,面向,Na
642,問題,Na
642,侯友宜,Nb
642,表示,VE
642,，,COMMACATEGORY
642,新北市,Nc
642,已,D
642,成立,VC
642,專案,Na
642,小組,Na
642,調查,Nv
642,事件,Na
642,，,COMMACATEGORY
642,希望,VK
642,給,VD
642,家屬,Na
642,清楚,VH
642,的,DE
642,來龍去脈,Na
642,醫療,VC
642,照顧,VC
642,方,D
642,面,Na
642,，,COMMACATEGORY
642,跟,P
642,醫療,VC
642,體系,Na
642,並肩,D
642,作戰,VA
642,，,COMMACATEGORY
642,盼,VK
642,受傷,VH
642,者,Na
642,平安康復,Nb
642,回家,VA
642,學業,Na
642,部分,Neqa
642,，,COMMACATEGORY
642,教育局,Nc
642,啟動,VC
642,跟,P
642,孩子,Na
642,們,Na
642,的,DE
642,對,VH
642,接,VC
642,，,COMMACATEGORY
642,提供,VD
642,未來,Nd
642,的,DE
642,學業,Na
642,支持,VC
642,及,Caa
642,心理,Na
642,輔導,VC
642,另外,Cbb
642,，,COMMACATEGORY
642,外界,Ncd
642,憂心,VH
642,肇事,VA
642,駕駛,VC
642,人,Na
642,年紀,Na
642,大,VH
642,，,COMMACATEGORY
642,未來,Nd
642,可能,D
642,逃過,VC
642,司法,Na
642,刑責,Na
642,，,COMMACATEGORY
642,民事,Na
642,責任,Na
642,也,D
642,不定,VH
642,有,V_2
642,能力,Na
642,賠,VD
642,償,VC
642,受害,VH
642,者,Na
642,家屬,Na
642,，,COMMACATEGORY
642,受害,VH
642,者,Na
642,恐,VK
642,求償,VA
642,無門,VH
642,侯友宜,Nb
642,指出,VE
642,，,COMMACATEGORY
642,法制局,Nc
642,與,Caa
642,民間團體,Na
642,被,P
642,害,VC
642,者,Na
642,保護,VC
642,協會,Nc
642,合作,VH
642,，,COMMACATEGORY
642,近日,Nd
642,開始,Ng
642,與,P
642,家屬,Na
642,接觸,VC
642,，,COMMACATEGORY
642,成立,VC
642,律師,Na
642,服,VC
642,務群,Na
642,，,COMMACATEGORY
642,針對,P
642,法律,Na
642,訴訟,Nv
642,的,DE
642,刑事,Na
642,與,Caa
642,民事,Na
642,責任,Na
642,追究,VE
642,賠償,VD
642,全力以赴,VH
642,，,COMMACATEGORY
642,希望,VK
642,確保,VE
642,被,P
642,害,VC
642,者,Na
642,權益,Na
642,至於,P
642,是否,D
642,提出,VC
642,集體,D
642,訴訟,Nv
642,他,Nh
642,說,VE
642,，,COMMACATEGORY
642,將,D
642,責成,VF
642,法制局,Nc
642,和,Caa
642,被,P
642,害,VC
642,者,Na
642,家屬,Na
642,詳細,VH
642,溝通,VC
642,，,COMMACATEGORY
642,家屬,Na
642,如,Cbb
642,有,V_2
642,共識,Na
642,，,COMMACATEGORY
642,將,D
642,依照,P
642,家屬,Na
642,需求,Na
642,和,Caa
642,共識,Na
642,全力以赴,VH
642,侯友宜,Nb
642,強調,VE
642,，,COMMACATEGORY
642,針對,P
642,受害,VH
642,者,Na
642,的,DE
642,權益,Na
642,問題,Na
642,，,COMMACATEGORY
642,市府,Nc
642,第,Neu
642,時間,Na
642,和,Caa
642,民間團體,Na
642,並肩,D
642,作戰,VA
642,，,COMMACATEGORY
642,刑事,Na
642,偵查,VC
642,部分,Neqa
642,，,COMMACATEGORY
642,檢察官,Na
642,和,Caa
642,警察局,Nc
642,將,D
642,就,D
642,肇事,VA
642,的,DE
642,來龍去脈,Na
642,及,Caa
642,責任,Na
642,歸屬,VJ
642,釐清,VC
642,，,COMMACATEGORY
642,該,Nes
642,究責,Na
642,就,D
642,要,D
642,究責,VC
642,涉及,VK
642,民事,Na
642,賠償,VD
642,問題,Na
642,，,COMMACATEGORY
642,該,D
642,執行,VC
642,假扣押,VC
642,就,D
642,執行,VC
642,假扣押,VC
642,////_/,FW
643,驚,VHC
643,三峽,Nc
643,車禍,Na
643,追思,VK
643,祭品,Na
643,佔,VJ
643,約,Da
643,平方公尺,Nf
643,空拍,VC
643,畫面,Na
643,曝,VC
643,三立,Nb
643,記者,Na
643,黃翎瑄,Nb
643,新北,Nc
643,報導,VE
643,///,FW
643,追思,VK
643,祭品,Na
643,佔,VJ
643,草皮,Na
643,面積,Na
643,約,Da
643,平方公尺,Nf
643,，,COMMACATEGORY
643,範圍,Na
643,寬廣,VH
643,圖,Na
643,翻攝,VC
643,畫面,Na
643,新北市,Nc
643,三峽區,Nc
643,前日,Nd
643,下午,Nd
643,時許,Nb
643,發生,VJ
643,起奪命,Na
643,車禍,Na
643,歲,Nf
643,余姓,Nb
643,老翁,Na
643,開車,VA
643,行經,VCL
643,國光,Nb
643,國,Nc
643,成,VG
643,街口,Nc
643,時,Ng
643,，,COMMACATEGORY
643,不明,VH
643,原因,Na
643,暴衝,VH
643,造成,VK
643,死傷,Na
643,的,DE
643,悲劇,Na
643,不少,Neqa
643,民眾,Na
643,自發性,Na
643,前往,VCL
643,事發,VH
643,地,DE
643,進行,VC
643,追思會,Na
643,，,COMMACATEGORY
643,獻上,VC
643,大量,Neqa
643,花束,Na
643,零食,Na
643,與,Caa
643,玩具,Na
643,等,Cab
643,祭品,Na
643,而,Cbb
643,稍早,Nd
643,，,COMMACATEGORY
643,空拍,VC
643,畫面,Na
643,曝光,VH
643,，,COMMACATEGORY
643,整,Neqa
643,個,Nf
643,追思,VK
643,祭品,Na
643,堆滿,VCL
643,的,DE
643,部份,Neqa
643,佔,VJ
643,草皮,Na
643,面積,Na
643,約,Da
643,達,VJ
643,平方公尺,Nf
643,，,COMMACATEGORY
643,範圍,Na
643,將近,Da
643,半,Neqa
643,昨日,Nd
643,下午,Nd
643,時,Ng
643,許,Neqb
643,，,COMMACATEGORY
643,民眾,Na
643,自發性,Na
643,號召,VF
643,前往,VCL
643,事發,VH
643,地,DE
643,進行,VC
643,追思,VK
643,，,COMMACATEGORY
643,並,Cbb
643,帶來,VC
643,各,Nes
643,式,Nf
643,花束,Na
643,玩具,Na
643,與,Caa
643,零食,Na
643,，,COMMACATEGORY
643,希望,VK
643,能,D
643,透過,P
643,集氣,VA
643,行動,Na
643,，,COMMACATEGORY
643,讓,VL
643,枉死,VH
643,的,DE
643,學生,Na
643,與,Caa
643,家長,Na
643,能,D
643,路好,VC
643,走,VA
643,因,Cbb
643,人潮,Na
643,眾多,VH
643,，,COMMACATEGORY
643,贈送,VD
643,的,DE
643,祭品,Na
643,也,D
643,快,D
643,滿出,VC
643,草地,Na
643,民眾,Na
643,不只,Da
643,送來,VD
643,花束,Na
643,玩偶,Na
643,，,COMMACATEGORY
643,還,D
643,送來,VD
643,餅乾,Na
643,汽水,Na
643,養樂多,Na
643,保久乳,Na
643,與,Caa
643,麥當勞,Nc
643,套餐,Na
643,等,Cab
643,，,COMMACATEGORY
643,甚至,D
643,連,D
643,送來,VD
643,的,DE
643,追思,VK
643,食品,Na
643,都,D
643,還,D
643,有,V_2
643,熱心,VJ
643,民眾,Na
643,協助,VC
643,開封,Nc
643,，,COMMACATEGORY
643,環境,Na
643,與,Caa
643,衛生,Na
643,狀況,Na
643,堪憂,VH
643,，,COMMACATEGORY
643,需要,VK
643,靠,VJ
