system_id,word,ner
668,三峽區,GPE
668,余,PERSON
668,男子日,PERSON
668,余男,PERSON
668,蘇家宏律師,PERSON
668,翁,PERSON
668,蘇家宏,PERSON
668,翁,PERSON
668,旦,PERSON
668,余男,PERSON
669,第波,ORDINAL
669,台灣,GPE
669,台灣,NORP
670,余文正,PERSON
670,第二,ORDINAL
671,三天,DATE
671,昨天,DATE
671,十,CARDINAL
671,四,CARDINAL
671,伸港,GPE
671,三,CARDINAL
671,三峽,LOC
671,東海會計系,ORG
672,三峽事件,EVENT
672,足袂,PERSON
672,台灣,GPE
672,濟天橋,FAC
672,三峽事件,EVENT
672,台灣,GPE
672,畫班馬線,FAC
673,三峽,LOC
673,新聞雲,ORG
673,施怡妏,PERSON
673,新北市,GPE
673,三峽區,GPE
673,余,PERSON
673,男子日,PERSON
673,余男,PERSON
673,蘇家宏,PERSON
673,三峽,LOC
673,民國年,DATE
673,余男,PERSON
673,臺北,GPE
673,第號,ORDINAL
673,余正,PERSON
673,林蔚山,PERSON
673,白話文,LANGUAGE
673,余翁,PERSON
673,余男,PERSON
673,昨天晚上,TIME
673,余,PERSON
673,日,GPE
673,余翁,PERSON
673,余,PERSON
673,余男,PERSON
673,大同公司英國分公司,ORG
673,余男,PERSON
673,亞東醫院,FAC
673,余男,PERSON
674,三,CARDINAL
674,中文字,LANGUAGE
674,中文字,LANGUAGE
674,中文字,LANGUAGE
674,三峽歲,DATE
675,新北市政府,ORG
675,交通部,ORG
675,行政院,ORG
675,立法院,ORG
676,三峽,LOC
676,康橋高中,ORG
676,花蓮,GPE
676,三重,GPE
676,交通部,ORG
677,第審,ORDINAL
678,這幾天,DATE
679,洋洋卡馬路,FAC
679,阿門,PERSON
680,三峽,LOC
680,五,ORDINAL
681,三峽事件,EVENT
682,花蓮秀林國中,ORG
682,新加坡,GPE
682,臺灣,GPE
682,三峽,LOC
682,五億,CARDINAL
682,花蓮秀林,GPE
682,第先,ORDINAL
682,第二,ORDINAL
682,幾年,DATE
682,日據時代,DATE
682,廖添丁,PERSON
682,臺灣,NORP
683,盧品皓,PERSON
683,高雄,GPE
683,李,PERSON
683,下午三點多,TIME
683,鳳山五甲三路,FAC
683,康,PERSON
683,下秒,TIME
683,康男,PERSON
683,高雄鳳山區,GPE
683,李,PERSON
683,賴益靖,PERSON
683,康,PERSON
684,三峽,LOC
684,蕭沁梅,PERSON
684,曾健銘,PERSON
684,新北市三峽區,LOC
684,余,PERSON
684,下午,TIME
684,國光街,FAC
684,國成街,FAC
684,北大國小,FAC
684,余,PERSON
684,翁,PERSON
684,亞東醫院,ORG
684,三峽,LOC
684,余,PERSON
684,亞東醫院,ORG
684,下午,TIME
684,余,PERSON
684,國成街,FAC
684,復興路,LOC
684,復興路,LOC
684,北大國小,ORG
684,三峽國中,ORG
685,台灣,GPE
686,三峽,LOC
688,今天,DATE
690,行政院,ORG
690,立法院,ORG
690,兩,CARDINAL
690,交通部長,ORG
691,三峽翁,PERSON
691,陸運陞,PERSON
691,黃資真,PERSON
691,新北,GPE
691,新北市,GPE
691,余,PERSON
691,余男,PERSON
691,余男,PERSON
691,余男,PERSON
691,余男,PERSON
691,當天,DATE
691,苗栗,GPE
691,三峽,LOC
691,分鐘,TIME
691,余男,PERSON
691,余男,PERSON
691,余男,PERSON
691,余男,PERSON
691,當天,DATE
692,下午,TIME
693,兩天,DATE
695,高雄市,GPE
695,凌晨,TIME
695,今凌晨,TIME
695,高雄市,GPE
696,三峽,LOC
696,徐聖倫,PERSON
696,新北,GPE
696,新北市,GPE
696,三峽,LOC
696,余文正,PERSON
696,余文正,PERSON
696,苗栗,GPE
696,學成路,LOC
696,近日,DATE
696,余翁,PERSON
697,國文,LANGUAGE
698,三峽,LOC
699,整天,DATE
699,三峽,LOC
700,晚上,TIME
700,昨天,DATE
702,法,GPE
703,宋雨琦,PERSON
703,三峽,LOC
703,邱中岳,PERSON
703,黃資真,PERSON
703,新北,GPE
703,新北市三峽區,LOC
703,今日,DATE
703,吳,PERSON
703,吳,PERSON
703,吳,PERSON
703,韓國,GPE
703,宋雨琦,PERSON
703,宋雨琦,PERSON
703,宋雨琦,PERSON
703,哀斗,PERSON
703,哀斗,PERSON
703,宋雨琦,PERSON
703,中國人,NORP
703,哀斗,PERSON
704,台灣,GPE
704,交通部,ORG
704,萬多塊,MONEY
704,當天,DATE
704,台灣,GPE
705,賴筱桐,PERSON
705,侯友宜,PERSON
705,新北新聞局長,ORG
705,斥造謠,PERSON
705,新北市三峽區,GPE
705,肇事翁,PERSON
705,侯友宜,PERSON
705,亞東醫院,FAC
705,新北市府新聞局長,ORG
705,李利貞,PERSON
705,侯友宜,PERSON
705,李利貞,PERSON
705,昨天,DATE
705,上午第時間,TIME
705,今日,DATE
705,李利貞,PERSON
705,侯友宜,PERSON
705,三峽,LOC
705,新北,GPE
705,侯友宜,PERSON
705,新北市新聞局長,ORG
705,李利貞,PERSON
705,賴筱桐,PERSON
706,今天,DATE
707,都馬,PERSON
708,首次,ORDINAL
708,十萬元,MONEY
708,若肇事酒,PERSON
708,二十,CARDINAL
708,萬四十萬八十萬,CARDINAL
708,四,CARDINAL
709,新北市,GPE
710,台灣,GPE
710,去年,DATE
710,三千,CARDINAL
710,兩天,DATE
710,昇平,PERSON
710,三峽,LOC
710,台,GPE
710,台灣,GPE
711,台灣人,NORP
711,美國人,NORP
711,萬,CARDINAL
711,美國,NORP
711,台灣人,NORP
711,美國,GPE
711,美國,GPE
711,台灣,GPE
711,台灣人,NORP
711,美國人,NORP
712,第二,ORDINAL
712,兩,CARDINAL
712,三,CARDINAL
712,三,CARDINAL
712,兩,CARDINAL
713,世壯運,PERSON
714,台灣,GPE
714,台灣,GPE
714,三重人,NORP
714,半年,DATE
715,昨天,DATE
715,三峽,LOC
715,台灣,GPE
716,民視,ORG
716,林莉,PERSON
716,張皓宇,PERSON
716,陳雪生,PERSON
716,三峽,LOC
716,交通部,ORG
716,國民黨,ORG
716,陳雪生,PERSON
716,幾歲,DATE
716,呂,PERSON
716,呂,PERSON
716,呂,PERSON
716,幾歲,DATE
716,今年,DATE
716,草屯,GPE
716,台北,GPE
716,呂,PERSON
716,南投,GPE
716,林,PERSON
716,林,PERSON
716,交通部長,ORG
716,台灣,GPE
716,日本,GPE
716,明年,DATE
716,三,CARDINAL
716,日本,GPE
716,林莉,PERSON
716,交通部,ORG
716,國民黨,ORG
716,陳雪生,PERSON
716,交通部長,ORG
716,陳世凱,PERSON
716,國民黨,ORG
716,陳雪生,PERSON
716,今年歲,DATE
716,週三,DATE
716,立院,ORG
716,交通部,ORG
716,台灣,GPE
718,三峽,LOC
718,三峽,LOC
718,分秒,TIME
718,兩,CARDINAL
718,分秒,TIME
718,戴瑋姍,PERSON
718,三峽國中,ORG
718,三峽,LOC
720,三峽,LOC
720,二,CARDINAL
720,三,CARDINAL
721,鄧木卿,PERSON
721,台中,GPE
721,年月日,DATE
721,鄧木卿,PERSON
721,台中,GPE
721,台中市,GPE
721,太平區,LOC
721,朱,PERSON
721,邱,PERSON
721,朱,PERSON
721,陳,PERSON
721,朱,PERSON
721,朱,PERSON
721,朱,PERSON
721,長安醫院,FAC
722,民視,ORG
722,廖予瑄,PERSON
722,交通部,ORG
722,即時中心,ORG
722,廖予瑄,PERSON
722,新北市,GPE
722,三峽區,GPE
722,下午,TIME
722,北大國小旁,FAC
722,光街,FAC
722,國成街口,FAC
722,昨日,DATE
722,交通部長,ORG
722,陳世凱,PERSON
722,三,CARDINAL
722,今日歲,DATE
722,國民黨,ORG
722,陳雪生,PERSON
722,立院,ORG
722,陳世凱,PERSON
722,下修歲,DATE
722,二,CARDINAL
722,三若歲後,DATE
722,陳雪生,PERSON
722,交通部,ORG
722,三峽,LOC
722,交通部,ORG
722,今天,DATE
722,陳雪生,PERSON
722,交通部,ORG
722,四肢,CARDINAL
722,陳世凱,PERSON
722,四肢,CARDINAL
722,陳雪生,PERSON
722,陳世凱,PERSON
722,陳雪生,PERSON
722,交通部,ORG
722,陳世凱,PERSON
722,三峽,LOC
723,三峽,LOC
723,聯合報,ORG
723,李定宇,PERSON
723,新北,GPE
723,新北市,GPE
723,余,PERSON
723,黃嘉賢,PERSON
723,余,PERSON
723,龍恩,PERSON
723,黃嘉賢,PERSON
723,余,PERSON
723,三峽社,LOC
723,鄰里所,PERSON
723,兩年,DATE
723,社區管理委員會,ORG
723,這幾年,DATE
723,龍恩里環保志工隊,ORG
723,國慶路,FAC
723,新北市,GPE
723,新北市政府,ORG
723,新北市,GPE
723,範,PERSON
723,新北市,GPE
723,最近五年,DATE
723,新北市,GPE
723,第三,ORDINAL
723,龍恩里,PERSON
724,余男,PERSON
725,十年,DATE
725,台南,GPE
725,前兩天,DATE
725,年前,DATE
725,十年,DATE
725,三峽,LOC
725,五年前,DATE
725,今天,DATE
725,三峽,LOC
726,這幾天,DATE
726,昨晚,TIME
727,三峽,LOC
728,三峽,LOC
729,台灣,GPE
729,三峽,LOC
729,台灣,GPE
730,三峽,LOC
731,這幾天,DATE
731,三峽,LOC
731,台南,GPE
731,台灣,GPE
731,日本,GPE
731,十五年以下,DATE
732,特斯拉,ORG
732,瀨戶環奈,PERSON
732,劉育良,PERSON
732,劉育良,PERSON
732,今年,DATE
732,橋本環奈,PERSON
732,千年,DATE
732,日前,DATE
732,台北國際成人展,EVENT
732,台,GPE
732,瀨戶環奈,PERSON
732,瀨戶環奈,PERSON
732,特斯拉,FAC
732,瀨戶,LOC
732,台灣,GPE
732,三峽,LOC
732,肇事翁,PERSON
732,嘉明,PERSON
732,瀨戶環奈,PERSON
732,瀨戶環奈,PERSON
732,瀨戶環奈,PERSON
732,瀨戶環奈,PERSON
732,瀨戶環奈,PERSON
732,瀨戶環奈,PERSON
732,壹蘋新聞網,ORG
733,台大,ORG
733,新北三峽,LOC
733,余,PERSON
733,交通部,ORG
733,台大兒童醫院,ORG
733,兒部,ORG
733,李秉穎,PERSON
733,今日,DATE
733,交通部,ORG
733,三峽,LOC
733,交通部,ORG
733,昨晚,TIME
733,明年,DATE
733,四肢,CARDINAL
733,李秉穎,PERSON
733,李秉穎,PERSON
733,台灣,GPE
733,邱,PERSON
733,台,PERSON
733,李秉穎,PERSON
733,李秉穎,PERSON
733,交通部,ORG
733,李秉穎,PERSON
734,這兩天,DATE
734,三峽,LOC
734,三峽,LOC
734,藍白營,FAC
734,三峽,LOC
734,三峽,LOC
734,藍白營,FAC
734,三峽,LOC
735,三峽事件,EVENT
736,交通部,ORG
736,三峽,LOC
736,三個月,DATE
736,台灣,GPE
736,宏仲,PERSON
736,太魯閣事件,EVENT
736,台鐵,ORG
736,台灣,GPE
737,台大,ORG
737,洪巧藍,PERSON
737,台北,GPE
737,三峽,LOC
737,交通部,ORG
737,台大,ORG
737,李秉穎,PERSON
737,今日,DATE
737,三峽,LOC
737,交通部,ORG
737,四肢,CARDINAL
737,明年,DATE
737,交通部,ORG
737,台大兒童醫院小兒部,ORG
737,李秉穎,PERSON
737,今日,DATE
737,李秉穎,PERSON
737,李秉穎,PERSON
737,李秉穎,PERSON
737,交通部,ORG
738,李姿慧,PERSON
738,台北,GPE
738,三峽,LOC
738,翁日,PERSON
738,國家運輸安全調查委員會,ORG
738,日,GPE
738,日,GPE
738,兩天,DATE
738,今晚,TIME
738,月日,DATE
738,下午,TIME
738,新北市三峽區,GPE
738,國成街,FAC
738,復興路,LOC
738,國家運輸安全調查委員會,ORG
738,今晚,TIME
738,運安會,ORG
739,晚上,TIME
739,今天,DATE
740,本魯,PERSON
740,中國,NORP
740,張獻忠,PERSON
740,台灣,GPE
740,中國,GPE
740,年底前,DATE
740,三峽,LOC
740,中國,GPE
740,年底前,DATE
741,道安儀,PERSON
741,台,GPE
741,今年月,DATE
741,去年,DATE
742,重慶市,GPE
742,台灣,GPE
742,兩,CARDINAL
742,四川,GPE
742,湖北,GPE
742,重慶,GPE
742,山溝溝,LOC
743,台灣人,NORP
743,台灣,GPE
743,八成,CARDINAL
743,三寶,GPE
743,三,CARDINAL
744,三峽,LOC
744,壹蘋新聞網,ORG
744,曾佳俊,PERSON
744,新北市,GPE
744,北大國小旁路口日,LOC
744,今日,DATE
744,至約平方公尺,QUANTITY
744,三峽區,GPE
744,三峽國中,ORG
744,洪,PERSON
744,北大國小,ORG
744,新北市,GPE
744,江怡臻,PERSON
744,第三天,DATE
744,三峽區公所,ORG
744,三峽區公所,ORG
745,年月,DATE
745,台灣電力公司台電,ORG
745,",億元新台幣",MONEY
745,台電,ORG
745,億元,MONEY
745,億元,MONEY
745,億元,MONEY
745,",億元",MONEY
745,億元,MONEY
745,",億元",MONEY
745,台電,ORG
745,億元,MONEY
745,至年月,DATE
745,台電,ORG
745,",億元新台幣",MONEY
745,台灣,NORP
745,萬,CARDINAL
745,萬元新台幣,MONEY
745,萬元新台幣,MONEY
745,台電,ORG
745,三峽,LOC
745,萬,CARDINAL
745,台電,ORG
746,中央社,ORG
746,中央社,ORG
746,趙敏雅,PERSON
746,三峽,LOC
746,余男,PERSON
746,新北市,GPE
746,三峽區,GPE
746,北大國小,ORG
746,余,PERSON
746,中央社,ORG
746,林恕暉,PERSON
746,中央社,ORG
746,趙敏雅,PERSON
746,新北市,GPE
746,三峽北大國小,ORG
746,今天,DATE
746,余男,PERSON
746,余男,PERSON
746,新北市,GPE
746,三峽區,GPE
746,北大國小,ORG
746,下午,TIME
746,余,PERSON
746,新北市政府警察局,ORG
746,三峽分局,ORG
746,今天,DATE
746,下午,TIME
746,余男日,PERSON
746,下午,TIME
746,三峽,LOC
746,余男,PERSON
746,余男,PERSON
746,余男,PERSON
746,學成路,FAC
746,國成街,FAC
746,余男,PERSON
746,中央社,ORG
746,余男,PERSON
746,兩,CARDINAL
746,余男,PERSON
746,余男,PERSON
746,余男,PERSON
746,余男,PERSON
746,第次,ORDINAL
746,余男,PERSON
746,余男,PERSON
746,余男,PERSON
746,台灣新北地方檢察署,ORG
746,張銘坤,PERSON
747,三峽,LOC
748,劉明岩,PERSON
748,影彰女校,FAC
748,今天,DATE
748,下午,TIME
748,順安,GPE
748,公尺,QUANTITY
748,本月,DATE
748,三峽北大國小,ORG
748,今天,DATE
748,光復路,LOC
748,順安,GPE
748,順安醫院,FAC
748,本月日下午,TIME
748,新北,GPE
748,三峽北大國小,ORG
748,今天,DATE
749,苗栗,GPE
750,今天,DATE
750,彰化,GPE
750,昨天,DATE
750,三峽,LOC
750,台南,GPE
751,年月日,DATE
751,鄒鎮宇,PERSON
751,新北市,GPE
751,三峽日,GPE
751,今年月,DATE
751,月底,DATE
753,東森,ORG
753,林瑜,PERSON
753,三峽,LOC
753,新北市三峽區,LOC
753,台,GPE
753,第天,DATE
753,今日,DATE
753,今日,DATE
753,日下午,TIME
753,余,PERSON
753,北大國小國中,ORG
753,余文正,PERSON
753,兩,CARDINAL
753,三峽分局,ORG
753,今日,DATE
753,寄託地,PERSON
753,七天,DATE
753,日,GPE
753,鄭重澄,PERSON
753,三峽區公所,ORG
753,三,CARDINAL
754,鄭捷,PERSON
754,鄭捷,PERSON
754,兩,CARDINAL
754,兩,CARDINAL
754,美國,GPE
754,鄭捷,PERSON
754,鄭捷,PERSON
755,蘇憶歡,PERSON
755,三峽,LOC
755,週五,DATE
755,新北市,GPE
755,三峽,LOC
755,北土城醫院,FAC
755,今日,DATE
755,張,PERSON
755,兩,CARDINAL
755,傍晚,TIME
755,星期五,DATE
755,土城醫院,ORG
755,游明晉,PERSON
755,三峽國中,ORG
755,張,PERSON
755,昨日,DATE
755,張,PERSON
755,三峽,LOC
755,兩,CARDINAL
755,土城醫院,FAC
755,李,PERSON
755,廖,PERSON
755,今日,DATE
755,傍晚,TIME
755,兩天,DATE
755,星期五,DATE
755,吳,PERSON
756,今天,DATE
756,柯,PERSON
756,國民黨,ORG
756,民眾黨,ORG
756,前兩天,DATE
756,三峽事件,EVENT
756,侯友宜,PERSON
756,余,PERSON
756,侯友宜,PERSON
756,余,PERSON
756,民進黨,ORG
756,余,PERSON
756,民進黨,ORG
756,侯友宜,PERSON
756,民進黨,ORG
757,幾歲這十年,DATE
757,三峽,LOC
757,高雄,GPE
757,董座歲,PERSON
757,川普,PERSON
757,屏東台新,ORG
757,營業員歲,PERSON
758,十幾歲,DATE
758,內政部,ORG
758,萬,CARDINAL
758,萬,CARDINAL
758,~歲,DATE
758,幾歲,DATE
758,台灣人,NORP
758,年度,DATE
758,去年,DATE
758,約萬,CARDINAL
758,萬,CARDINAL
758,約萬,CARDINAL
758,",億元",MONEY
758,去年,DATE
758,九成,CARDINAL
758,億元,MONEY
758,億元,MONEY
758,",億元",MONEY
758,億元,MONEY
758,萬人萬,CARDINAL
758,萬,CARDINAL
758,高小康,PERSON
758,財政部,ORG
758,台灣,GPE
758,財政部,ORG
758,千五二千萬,CARDINAL
758,千五,CARDINAL
758,千五百萬,CARDINAL
758,王永慶,PERSON
758,多億元,MONEY
758,幾百億,CARDINAL
759,余翁,PERSON
759,臺灣高等法院,ORG
759,勞上字,PERSON
759,第號,ORDINAL
759,大同公司,ORG
759,余翁,PERSON
759,余翁,PERSON
759,大同公司,ORG
759,人事室,ORG
759,財務處,ORG
759,尚志通運公司,ORG
759,尚志國際通運公司,ORG
759,大同,GPE
759,余翁,PERSON
759,余翁,PERSON
759,余翁,PERSON
760,董仔,PERSON
760,董仔,PERSON
761,三峽,LOC
761,兩,CARDINAL
761,三峽,LOC
761,第時間,ORDINAL
761,三峽,LOC
763,麥當勞,ORG
763,余翁,PERSON
763,二,CARDINAL
764,三峽事件,EVENT
764,孝孤,PERSON
764,清高,GPE
765,三峽,LOC
765,北檢,ORG
765,三峽,LOC
766,三峽學區,LOC
766,早上下午接送潮,TIME
767,三峽車禍事件,EVENT
767,台灣,GPE
767,幾年,DATE
768,阿肥,ORG
768,三峽,LOC
769,三立新聞網,ORG
769,莊淇鈞,PERSON
769,新北,GPE
769,三峽,LOC
769,今早,TIME
769,新北市,GPE
769,本周日,DATE
769,下午,TIME
769,余文正,PERSON
769,餘,CARDINAL
769,余翁,PERSON
769,今天日上午,TIME
769,余文正,PERSON
769,余文正,PERSON
769,苗栗,GPE
769,三峽,LOC
769,循國,GPE
769,國際二街,FAC
769,雙黃燈,FAC
769,幾分鐘,TIME
769,余翁,PERSON
769,余翁,PERSON
769,余妻,PERSON
769,年前,DATE
770,三峽,LOC
770,余翁,PERSON
770,東森,ORG
770,三峽,LOC
770,圓冰,PERSON
771,三峽,LOC
771,民進黨,ORG
771,台灣,GPE
772,張,PERSON
772,瑪莎,PERSON
772,瑪莎拉蒂,PERSON
772,余,PERSON
772,三峽,LOC
772,豐田,PRODUCT
772,叔伯,PERSON
772,半,CARDINAL
772,北大國小,ORG
772,豐田,PRODUCT
773,太魯閣,FAC
774,三峽,LOC
774,十萬,CARDINAL
774,台灣,GPE
774,十萬,CARDINAL
774,台灣,GPE
774,第幾,ORDINAL
774,台灣,GPE
775,花蓮,GPE
775,花蓮縣玉里鎮,GPE
775,上午,TIME
775,五權街,FAC
775,博愛路,LOC
775,張,PERSON
775,錢翁,PERSON
775,張女,PERSON
775,錢翁騎,PERSON
775,五權街,LOC
775,博愛路,LOC
775,錢翁,PERSON
775,錢翁,PERSON
775,玉里榮民醫院,FAC
775,錢翁,PERSON
775,當天,DATE
775,錢翁,PERSON
775,張女,PERSON
775,花蓮縣老人暨家庭關懷協會,ORG
775,張女,PERSON
775,錢翁,PERSON
776,李定宇,PERSON
776,三峽,LOC
776,第四天,DATE
776,新北市,GPE
776,兩,CARDINAL
776,三,CARDINAL
777,民視,ORG
777,潘柏廷,PERSON
777,新北,GPE
777,幼童環保局,ORG
777,即時中心,ORG
777,潘柏廷,PERSON
777,新北,GPE
777,三峽,LOC
777,下午,TIME
777,新北市,GPE
777,環保局,ORG
777,兩,CARDINAL
777,新北市環保局,ORG
777,日,GPE
777,月日上午時分,TIME
777,新店區中正路,LOC
777,新北市,GPE
777,環保局,ORG
777,環保局,ORG
778,餘慶,PERSON
779,徐郁惇,PERSON
779,趙立,PERSON
779,守昌,PERSON
779,旬翁,PERSON
779,三峽,LOC
779,徐郁惇,PERSON
779,趙立顧,PERSON
779,守昌,PERSON
779,三峽,LOC
779,台,GPE
779,台南,GPE
779,羅,PERSON
779,年前,DATE
779,羅,PERSON
779,兩年多,DATE
779,兩年,DATE
779,羅,PERSON
779,台南高鐵站,FAC
779,羅,PERSON
779,單萬多元,MONEY
779,五,CARDINAL
779,羅,PERSON
779,羅,PERSON
779,第二,ORDINAL
779,兩,CARDINAL
779,羅,PERSON
779,三峽,LOC
779,新北市三峽,LOC
780,三峽,LOC
780,個月,DATE
781,三峽,LOC
781,亞東醫院,ORG
781,陳昫蓁,PERSON
781,三峽,LOC
781,亞東醫院,ORG
781,新北市三峽區,LOC
781,余,PERSON
781,余翁,PERSON
781,亞東醫院,FAC
781,今早,TIME
781,余翁,PERSON
781,亞東醫院,ORG
781,余男,PERSON
782,三角公園,FAC
782,龍恩里,GPE
782,國成路,FAC
782,國光路交叉口,LOC
782,龍埔里,GPE
782,兩,CARDINAL
782,清代,DATE
782,隆恩埔,LOC
782,北二高,GPE
782,台北大學,ORG
782,三角公園,FAC
782,國光路,LOC
782,大漢溪,LOC
782,隆恩河,LOC
782,三峽老街,FAC
782,三峽河,LOC
782,年月,DATE
782,台北,GPE
782,日軍,ORG
782,三角湧,LOC
782,新北,GPE
782,三峽,LOC
782,大嵙崁,LOC
782,桃園大溪,LOC
782,二日份,CARDINAL
782,大嵙崁溪,LOC
782,大漢溪,LOC
782,大嵙崁,LOC
782,月日,DATE
782,日軍,ORG
782,傍晚,TIME
782,三峽,LOC
782,大嵙崁,LOC
782,日軍,ORG
782,日軍,ORG
782,祖師廟宰樞廟,FAC
782,上帝公廟,FAC
782,三角湧老街,FAC
782,日日凌晨,TIME
782,日軍,ORG
782,三峽河,LOC
782,隆恩河,LOC
782,抗日,NORP
782,兩岸,LOC
782,日,GPE
782,餘,CARDINAL
782,日軍,ORG
782,三角湧大嵙崁,LOC
782,日人,NORP
782,三峽,LOC
782,隆恩埔戰役,EVENT
782,鳶山,LOC
782,中山公園,FAC
782,台北大學,ORG
782,日本,GPE
783,三峽歲,DATE
783,前天,DATE
783,花蓮,GPE
784,三立新聞網,ORG
784,鍾智凱,PERSON
784,徐乃麟,PERSON
784,王大陸,PERSON
784,百萬,CARDINAL
784,台灣,GPE
784,小蝦大根,PERSON
784,徐乃麟,PERSON
784,徐乃麟,PERSON
784,徐乃麟,PERSON
784,當年,DATE
784,徐乃麟,PERSON
784,徐乃麟,PERSON
784,三峽,LOC
784,徐乃麟,PERSON
784,台灣,GPE
784,徐乃麟,PERSON
784,乃哥,PERSON
784,三峽,LOC
785,三峽,LOC
785,第四天,DATE
785,聯合報,ORG
785,李定宇,PERSON
785,新北,GPE
785,新北市,GPE
785,兩,CARDINAL
785,三,CARDINAL
785,今天,DATE
785,上午,TIME
785,昨天,DATE
785,北大國小,ORG
785,北大國小,ORG
785,亞東醫院,FAC
785,卡比巴拉,PERSON
785,吉卡哇,PERSON
785,三峽菸酒公司,ORG
786,張秉浩,PERSON
786,兩,CARDINAL
786,張秉浩,PERSON
786,張秉浩,PERSON
786,張秉浩,PERSON
786,十八萬,CARDINAL
786,臺灣,GPE
786,臺中,GPE
786,臺灣臺中地方檢察署,ORG
786,張秉浩,PERSON
786,第號,ORDINAL
786,自白犯,PERSON
786,乙○○,PRODUCT
786,四十公里,QUANTITY
786,臺中市政府警察局,ORG
786,乙○○,PERSON
786,二,CARDINAL
786,第條,ORDINAL
786,第條,LAW
786,最高法院,ORG
786,第號,ORDINAL
786,第條,ORDINAL
786,四十公里,QUANTITY
786,丁○○丙○○,PERCENT
786,刑法,LAW
786,第條,ORDINAL
786,第項,ORDINAL
786,臺中市,GPE
786,刑法,LAW
786,丁○○,PERSON
786,丙○○,PERSON
786,陳專,PERSON
786,"新臺幣,元",MONEY
786,第頁,ORDINAL
786,第頁,ORDINAL
787,郭顏慧,PERSON
787,新北市,GPE
787,北大國,GPE
787,日,GPE
787,三峽,LOC
787,昨日下午,TIME
787,這幾天,DATE
787,月底,DATE
788,三峽,LOC
788,端午節,DATE
788,青鳥,PERSON
788,兩,CARDINAL
789,楊凱婷,PERSON
789,台中地方檢察署,ORG
789,臺灣臺中地方檢察署,ORG
789,張○浩,PERSON
789,張○浩,PERSON
789,民國年月,DATE
789,臺中市東區,GPE
789,林○成,PERSON
789,黃○錡,PERSON
789,黃○錡,PERSON
789,三,CARDINAL
789,張○浩,PERSON
789,黃○錡,PERSON
789,黃○宜,PERSON
789,二,CARDINAL
789,黃○錡,PERSON
789,黃○宜,PERSON
789,臺中市政府警察局第三分局,ORG
789,王翼升,PERSON
789,湯建軒,PERSON
789,張○浩,PERSON
789,黃○錡,PERSON
789,黃心怡,PERSON
789,林○成,PERSON
789,臺中市政府警察局,ORG
789,臺中市交通警察大隊,ORG
789,第三,ORDINAL
789,黃○錡,PERSON
789,黃○宜,PERSON
789,仁愛財團,ORG
789,大里仁愛醫院,ORG
789,張仁愛,PERSON
789,醫療財團,ORG
789,大里仁愛醫院,ORG
789,年月日,DATE
789,仁愛院,ORG
789,臺中市車輛行車事故鑑定委員會,ORG
789,二,ORDINAL
789,張○浩,PERSON
789,道路交通管理處罰條例,LAW
789,第條,ORDINAL
789,四十公里,QUANTITY
789,三,CARDINAL
789,刑法第條第,ORDINAL
789,最高法院,ORG
789,四,CARDINAL
789,刑事訴訟法第條第,ORDINAL
789,臺灣,GPE
789,臺中,GPE
789,中華民國,GPE
789,楊凱婷,PERSON
789,中華民國,GPE
789,林庭禎,PERSON
790,莊雅婷,PERSON
790,三峽,LOC
790,交通部,ORG
790,國民黨,ORG
790,陳雪,PERSON
790,今日,DATE
790,立法院,ORG
790,陳雪生,PERSON
790,交通委員會,ORG
790,陳世凱,PERSON
790,陳世凱,PERSON
790,陳雪生,PERSON
790,四肢,CARDINAL
790,陳世凱,PERSON
790,陳雪生,PERSON
790,陳世凱,PERSON
790,陳雪生,PERSON
790,陳世凱,PERSON
790,個月之後,DATE
790,陳雪生,PERSON
790,陳世凱,PERSON
790,陳雪生,PERSON
790,幾歲,DATE
792,莊智勝,PERSON
792,三峽,LOC
792,翁,PERSON
792,加護,GPE
792,黃彥傑,PERSON
792,莊智勝,PERSON
792,新北,GPE
792,新北三峽,LOC
792,余,PERSON
792,余翁,PERSON
792,亞東醫院,ORG
792,上午,TIME
792,余翁,PERSON
792,下午,TIME
792,余翁,PERSON
792,苗栗,GPE
792,三峽,LOC
792,北大國小,ORG
792,余翁,PERSON
792,下午時段,TIME
792,今上午,TIME
792,余妻,PERSON
793,趙于婷,PERSON
793,三峽,LOC
793,下午,TIME
793,新北市,GPE
793,北大國,GPE
793,東醫院,ORG
793,劉,PERSON
793,今日下午,TIME
793,亞東醫院,ORG
793,劉,PERSON
793,下午,TIME
793,土城,GPE
793,吳,PERSON
793,李,PERSON
793,廖,PERSON
793,李男,PERSON
793,李男,PERSON
793,廖,PERSON
793,昨日,DATE
793,周五,DATE
794,三峽,LOC
794,余,PERSON
794,美國,GPE
794,三天,DATE
795,三峽,LOC
796,林琮恩,PERSON
796,台北,GPE
796,歐美認歧視職能治療學會,ORG
796,新北市三峽區,GPE
796,日前,DATE
796,台灣職能治療學會,ORG
796,統大,ORG
796,台灣職能治療學會,ORG
796,張玲慧,PERSON
796,世壯運,PERSON
796,八九十歲,DATE
796,張玲慧,PERSON
796,美國加拿大,GPE
796,陳郁婷,PERSON
796,加拿大,GPE
796,瑞典,GPE
796,歐盟,ORG
796,兩,CARDINAL
796,第希,ORDINAL
796,第二,ORDINAL
796,交通部,ORG
797,濟州航空,ORG
797,陳梅慧,PERSON
797,半夜,TIME
